data_ora_proiezione;titolo_film;genere;regista;anno;durata_minuti;eta_minima;prezzo_biglietto
31/07/2023 15:30;Ikiru;Drama;Akira Kurosawa;1952;143;12;7.50
31/07/2023 13:00;12 Angry Men;Crime;Sidney Lumet;1957;96;0;8.00
31/07/2023 10:00;The Day of the Jackal;Crime;Fred Zinnemann;1973;143;12;7.50
30/07/2023 16:00;Ikiru;Drama;Akira Kurosawa;1952;143;12;6.50
30/07/2023 13:30;The Goonies;Adventure;Richard Donner;1985;114;0;7.50
30/07/2023 10:30;The Treasure of the Sierra Madre;Adventure;John Huston;1948;126;12;6.50
29/07/2023 16:00;Sanjuro;Action;Akira Kurosawa;1962;96;0;7.00
29/07/2023 13:00;The Man Who Would Be King;Adventure;John Huston;1975;129;6;8.50
29/07/2023 10:30;Out of the Past;Crime;Jacques Tourneur;1947;97;12;6.50
28/07/2023 10:00;Stagecoach;Adventure;John Ford;1939;96;12;7.50
27/07/2023 13:00;Finding Nemo;Animation;Andrew Stanton;2003;100;0;6.50
27/07/2023 10:30;First Blood;Action;Ted Kotcheff;1982;93;12;7.50
26/07/2023 15:00;Barry Lyndon;Adventure;Stanley Kubrick;1975;185;6;8.00
26/07/2023 12:30;The Muppet Movie;Adventure;James Frawley;1979;95;0;6.50
26/07/2023 10:00;First Blood;Action;Ted Kotcheff;1982;93;12;7.50
25/07/2023 13:00;12 Angry Men;Crime;Sidney Lumet;1957;96;0;8.00
25/07/2023 10:30;Stagecoach;Adventure;John Ford;1939;96;12;8.50
24/07/2023 14:30;Ikiru;Drama;Akira Kurosawa;1952;143;12;7.50
24/07/2023 10:30;Barry Lyndon;Adventure;Stanley Kubrick;1975;185;6;7.00
23/07/2023 17:00;Le charme discret de la bourgeoisie;Comedy;Luis Buñuel;1972;102;6;8.50
23/07/2023 14:00;The Treasure of the Sierra Madre;Adventure;John Huston;1948;126;12;6.50
23/07/2023 10:00;Barry Lyndon;Adventure;Stanley Kubrick;1975;185;6;7.50
22/07/2023 21:30;Ikiru;Drama;Akira Kurosawa;1952;143;12;8.50
22/07/2023 19:00;Le charme discret de la bourgeoisie;Comedy;Luis Buñuel;1972;102;6;9.50
22/07/2023 14:30;Sholay;Action;Ramesh Sippy;1975;204;0;7.00
22/07/2023 10:30;Sholay;Action;Ramesh Sippy;1975;204;0;7.00
21/07/2023 10:00;Fargo;Crime;Joel Coen;1996;98;12;7.50
20/07/2023 13:00;Ran;Action;Akira Kurosawa;1985;162;0;8.50
20/07/2023 10:00;Full Metal Jacket;Drama;Stanley Kubrick;1987;116;12;7.00
19/07/2023 16:30;Ikiru;Drama;Akira Kurosawa;1952;143;12;8.50
19/07/2023 14:00;The Graduate;Comedy;Mike Nichols;1967;106;12;7.00
19/07/2023 10:00;Fanny och Alexander;Drama;Ingmar Bergman;1982;188;12;7.50
18/07/2023 13:00;Mulan;Animation;Tony Bancroft;1998;88;0;7.00
18/07/2023 10:00;Ikiru;Drama;Akira Kurosawa;1952;143;12;8.50
17/07/2023 16:00;Stand by Me;Adventure;Rob Reiner;1986;89;0;8.00
17/07/2023 13:00;The Man Who Would Be King;Adventure;John Huston;1975;129;6;7.00
17/07/2023 10:30;Finding Nemo;Animation;Andrew Stanton;2003;100;0;8.50
16/07/2023 19:00;Barry Lyndon;Adventure;Stanley Kubrick;1975;185;6;8.50
16/07/2023 16:30;The Taking of Pelham One Two Three;Action;Joseph Sargent;1974;104;0;7.00
16/07/2023 13:30;The Day of the Jackal;Crime;Fred Zinnemann;1973;143;12;7.00
16/07/2023 10:30;Full Metal Jacket;Drama;Stanley Kubrick;1987;116;12;7.50
15/07/2023 19:00;The Day of the Jackal;Crime;Fred Zinnemann;1973;143;12;9.50
15/07/2023 16:30;The Thing;Horror;John Carpenter;1982;109;12;8.00
15/07/2023 14:00;La règle du jeu;Comedy;Jean Renoir;1939;110;12;7.50
15/07/2023 10:00;The Thin Red Line;Drama;Terrence Malick;1998;170;12;8.50
14/07/2023 10:30;Sanjuro;Action;Akira Kurosawa;1962;96;0;8.50
13/07/2023 13:30;Mulan;Animation;Tony Bancroft;1998;88;0;7.00
13/07/2023 10:30;The Untouchables;Crime;Brian De Palma;1987;119;12;7.50
12/07/2023 16:00;Fanny och Alexander;Drama;Ingmar Bergman;1982;188;12;7.50
12/07/2023 13:30;Full Metal Jacket;Drama;Stanley Kubrick;1987;116;12;7.00
12/07/2023 10:30;The Man Who Would Be King;Adventure;John Huston;1975;129;6;8.00
11/07/2023 10:30;First Blood;Action;Ted Kotcheff;1982;93;12;8.50
10/07/2023 10:30;The Color Purple;Drama;Steven Spielberg;1985;154;0;6.50
09/07/2023 18:30;Sanjuro;Action;Akira Kurosawa;1962;96;0;8.50
09/07/2023 15:30;Salinui chueok;Crime;Bong Joon Ho;2003;131;12;8.50
09/07/2023 12:30;The Untouchables;Crime;Brian De Palma;1987;119;12;8.50
09/07/2023 10:00;The Taking of Pelham One Two Three;Action;Joseph Sargent;1974;104;0;6.50
08/07/2023 19:30;Rain Man;Drama;Barry Levinson;1988;133;0;9.50
08/07/2023 16:30;Full Metal Jacket;Drama;Stanley Kubrick;1987;116;12;8.50
08/07/2023 13:30;The Last of the Mohicans;Action;Michael Mann;1992;112;12;7.50
08/07/2023 10:30;Rain Man;Drama;Barry Levinson;1988;133;0;8.00
07/07/2023 12:30;October Sky;Biography;Joe Johnston;1999;108;6;8.50
07/07/2023 10:00;Stagecoach;Adventure;John Ford;1939;96;12;6.50
06/07/2023 10:30;The Taking of Pelham One Two Three;Action;Joseph Sargent;1974;104;0;6.50
05/07/2023 10:30;Ran;Action;Akira Kurosawa;1985;162;0;7.50
04/07/2023 13:00;Manhattan;Comedy;Woody Allen;1979;96;16;7.50
04/07/2023 10:30;Sanjuro;Action;Akira Kurosawa;1962;96;0;8.00
03/07/2023 10:00;The Warriors;Action;Walter Hill;1979;92;12;6.50
02/07/2023 15:30;The Untouchables;Crime;Brian De Palma;1987;119;12;7.00
02/07/2023 13:00;The Warriors;Action;Walter Hill;1979;92;12;7.50
02/07/2023 10:30;Stagecoach;Adventure;John Ford;1939;96;12;7.00
01/07/2023 17:30;Rebel Without a Cause;Drama;Nicholas Ray;1955;111;12;7.50
01/07/2023 15:00;Out of the Past;Crime;Jacques Tourneur;1947;97;12;8.50
01/07/2023 12:00;The Man Who Would Be King;Adventure;John Huston;1975;129;6;8.50
01/07/2023 10:00;Lola rennt;Crime;Tom Tykwer;1998;81;12;8.50
30/06/2023 15:30;The Thin Red Line;Drama;Terrence Malick;1998;170;12;7.00
30/06/2023 13:00;Delicatessen;Comedy;Marc Caro;1991;99;16;8.00
30/06/2023 10:30;Mulan;Animation;Tony Bancroft;1998;88;0;6.50
29/06/2023 10:30;Rain Man;Drama;Barry Levinson;1988;133;0;7.00
28/06/2023 16:00;The Magdalene Sisters;Drama;Peter Mullan;2002;114;16;6.50
28/06/2023 12:30;Ran;Action;Akira Kurosawa;1985;162;0;7.50
28/06/2023 10:00;Full Metal Jacket;Drama;Stanley Kubrick;1987;116;12;8.00
27/06/2023 10:00;The Thing;Horror;John Carpenter;1982;109;12;8.00
26/06/2023 17:00;Ran;Action;Akira Kurosawa;1985;162;0;8.50
26/06/2023 13:30;Pulp Fiction;Crime;Quentin Tarantino;1994;154;12;8.50
26/06/2023 10:30;Omohide poro poro;Animation;Isao Takahata;1991;118;0;8.50
25/06/2023 17:30;Mary Poppins;Comedy;Robert Stevenson;1964;139;0;6.50
25/06/2023 15:30;Beauty and the Beast;Animation;Gary Trousdale;1991;84;0;7.50
25/06/2023 13:00;Le charme discret de la bourgeoisie;Comedy;Luis Buñuel;1972;102;6;6.50
25/06/2023 10:30;Sanjuro;Action;Akira Kurosawa;1962;96;0;7.00
24/06/2023 15:30;Serpico;Biography;Sidney Lumet;1973;130;12;8.00
24/06/2023 13:00;Night of the Living Dead;Horror;George A. Romero;1968;96;12;6.50
24/06/2023 10:00;The Magdalene Sisters;Drama;Peter Mullan;2002;114;16;6.50
23/06/2023 16:30;Rain Man;Drama;Barry Levinson;1988;133;0;7.50
23/06/2023 13:30;The Treasure of the Sierra Madre;Adventure;John Huston;1948;126;12;7.00
23/06/2023 10:30;Fantasia;Animation;James Algar;1940;125;0;7.00
22/06/2023 16:00;Mary Poppins;Comedy;Robert Stevenson;1964;139;0;8.50
22/06/2023 13:00;Serpico;Biography;Sidney Lumet;1973;130;12;7.50
22/06/2023 10:00;Le salaire de la peur;Adventure;Henri-Georges Clouzot;1953;131;0;8.00
21/06/2023 10:30;The Green Mile;Crime;Frank Darabont;1999;189;12;7.50
20/06/2023 10:00;Manhattan;Comedy;Woody Allen;1979;96;16;8.50
19/06/2023 14:30;Fantasia;Animation;James Algar;1940;125;0;8.00
19/06/2023 10:30;The Green Mile;Crime;Frank Darabont;1999;189;12;6.50
18/06/2023 15:00;Ace in the Hole;Drama;Billy Wilder;1951;111;12;7.00
18/06/2023 12:30;Sanjuro;Action;Akira Kurosawa;1962;96;0;8.50
18/06/2023 10:00;The Terminator;Action;James Cameron;1984;107;12;7.50
17/06/2023 18:30;Rebel Without a Cause;Drama;Nicholas Ray;1955;111;12;10.00
17/06/2023 15:30;Le salaire de la peur;Adventure;Henri-Georges Clouzot;1953;131;0;6.50
17/06/2023 13:00;Manhattan;Comedy;Woody Allen;1979;96;16;8.00
17/06/2023 10:00;Lost Highway;Mystery;David Lynch;1997;134;12;8.50
16/06/2023 10:30;As Good as It Gets;Comedy;James L. Brooks;1997;139;12;7.50
15/06/2023 13:00;The Warriors;Action;Walter Hill;1979;92;12;7.50
15/06/2023 10:30;Rebel Without a Cause;Drama;Nicholas Ray;1955;111;12;7.00
14/06/2023 10:30;Le salaire de la peur;Adventure;Henri-Georges Clouzot;1953;131;0;8.00
13/06/2023 10:30;Delicatessen;Comedy;Marc Caro;1991;99;16;7.50
12/06/2023 10:00;Beauty and the Beast;Animation;Gary Trousdale;1991;84;0;8.50
11/06/2023 15:30;Manhattan;Comedy;Woody Allen;1979;96;16;7.50
11/06/2023 13:00;Manhattan;Comedy;Woody Allen;1979;96;16;6.50
11/06/2023 10:00;The Magdalene Sisters;Drama;Peter Mullan;2002;114;16;7.00
10/06/2023 18:00;Night of the Living Dead;Horror;George A. Romero;1968;96;12;9.00
10/06/2023 15:30;Beauty and the Beast;Animation;Gary Trousdale;1991;84;0;8.50
10/06/2023 13:00;Ace in the Hole;Drama;Billy Wilder;1951;111;12;8.50
10/06/2023 10:00;The Untouchables;Crime;Brian De Palma;1987;119;12;6.50
09/06/2023 16:00;Night of the Living Dead;Horror;George A. Romero;1968;96;12;6.50
09/06/2023 13:00;The Terminator;Action;James Cameron;1984;107;12;8.00
09/06/2023 10:30;Delicatessen;Comedy;Marc Caro;1991;99;16;8.50
08/06/2023 13:00;Lola rennt;Crime;Tom Tykwer;1998;81;12;7.50
08/06/2023 10:00;Citizen Kane;Drama;Orson Welles;1941;119;12;7.00
07/06/2023 15:00;October Sky;Biography;Joe Johnston;1999;108;6;8.50
07/06/2023 12:30;The Warriors;Action;Walter Hill;1979;92;12;8.00
07/06/2023 10:00;Ace in the Hole;Drama;Billy Wilder;1951;111;12;6.50
06/06/2023 12:30;Notorious;Drama;Alfred Hitchcock;1946;102;0;7.00
06/06/2023 10:00;The Last of the Mohicans;Action;Michael Mann;1992;112;12;7.50
05/06/2023 16:30;Notorious;Drama;Alfred Hitchcock;1946;102;0;8.50
05/06/2023 13:30;The Last of the Mohicans;Action;Michael Mann;1992;112;12;7.00
05/06/2023 10:30;The Untouchables;Crime;Brian De Palma;1987;119;12;8.50
04/06/2023 18:30;Beauty and the Beast;Animation;Gary Trousdale;1991;84;0;9.50
04/06/2023 16:00;Lola rennt;Crime;Tom Tykwer;1998;81;12;7.00
04/06/2023 13:30;Night of the Living Dead;Horror;George A. Romero;1968;96;12;7.50
04/06/2023 10:30;Lost Highway;Mystery;David Lynch;1997;134;12;8.50
03/06/2023 16:00;Happiness;Comedy;Todd Solondz;1998;134;12;8.00
03/06/2023 13:00;Per qualche dollaro in più;Western;Sergio Leone;1965;132;0;7.00
03/06/2023 10:30;Fargo;Crime;Joel Coen;1996;98;12;7.00
02/06/2023 13:00;October Sky;Biography;Joe Johnston;1999;108;6;7.00
02/06/2023 10:30;The Terminator;Action;James Cameron;1984;107;12;7.00
01/06/2023 16:00;Pulp Fiction;Crime;Quentin Tarantino;1994;154;12;8.50
01/06/2023 13:00;Full Metal Jacket;Drama;Stanley Kubrick;1987;116;12;6.50
01/06/2023 10:00;The Untouchables;Crime;Brian De Palma;1987;119;12;8.50
31/05/2023 13:00;Citizen Kane;Drama;Orson Welles;1941;119;12;8.50
31/05/2023 10:30;The Sandlot;Comedy;David Mickey Evans;1993;101;0;8.00
30/05/2023 10:30;The Game;Action;David Fincher;1997;129;12;7.50
29/05/2023 13:00;Pulp Fiction;Crime;Quentin Tarantino;1994;154;12;8.00
29/05/2023 10:00;Fantasia;Animation;James Algar;1940;125;0;8.00
28/05/2023 16:00;Lola rennt;Crime;Tom Tykwer;1998;81;12;8.00
28/05/2023 13:30;Full Metal Jacket;Drama;Stanley Kubrick;1987;116;12;7.00
28/05/2023 10:30;Ace in the Hole;Drama;Billy Wilder;1951;111;12;8.50
27/05/2023 15:00;Dazed and Confused;Comedy;Richard Linklater;1993;102;0;8.00
27/05/2023 12:30;The Magdalene Sisters;Drama;Peter Mullan;2002;114;16;6.50
27/05/2023 10:00;Beauty and the Beast;Animation;Gary Trousdale;1991;84;0;6.50
26/05/2023 10:30;The Treasure of the Sierra Madre;Adventure;John Huston;1948;126;12;8.50
25/05/2023 12:30;The Terminator;Action;James Cameron;1984;107;12;8.00
25/05/2023 10:00;Ace in the Hole;Drama;Billy Wilder;1951;111;12;8.50
24/05/2023 13:00;Pulp Fiction;Crime;Quentin Tarantino;1994;154;12;7.00
24/05/2023 10:00;As Good as It Gets;Comedy;James L. Brooks;1997;139;12;7.00
23/05/2023 10:30;The Magdalene Sisters;Drama;Peter Mullan;2002;114;16;8.50
22/05/2023 15:30;Kal Ho Naa Ho;Comedy;Nikkhil Advani;2003;186;0;6.50
22/05/2023 12:30;The Treasure of the Sierra Madre;Adventure;John Huston;1948;126;12;7.50
22/05/2023 10:00;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb;Comedy;Stanley Kubrick;1964;95;12;6.50
21/05/2023 17:00;La battaglia di Algeri;Drama;Gillo Pontecorvo;1966;121;12;7.00
21/05/2023 14:30;Dazed and Confused;Comedy;Richard Linklater;1993;102;0;6.50
21/05/2023 10:30;Kal Ho Naa Ho;Comedy;Nikkhil Advani;2003;186;0;7.50
20/05/2023 15:30;Notorious;Drama;Alfred Hitchcock;1946;102;0;7.00
20/05/2023 12:30;True Romance;Crime;Tony Scott;1993;119;16;8.00
20/05/2023 10:00;Dazed and Confused;Comedy;Richard Linklater;1993;102;0;8.50
19/05/2023 16:00;Lola rennt;Crime;Tom Tykwer;1998;81;12;7.50
19/05/2023 13:00;The Untouchables;Crime;Brian De Palma;1987;119;12;7.50
19/05/2023 10:00;Seppuku;Action;Masaki Kobayashi;1962;133;12;8.50
18/05/2023 13:00;The African Queen;Adventure;John Huston;1951;105;6;8.50
18/05/2023 10:30;Notorious;Drama;Alfred Hitchcock;1946;102;0;8.50
17/05/2023 10:00;The Magdalene Sisters;Drama;Peter Mullan;2002;114;16;8.00
16/05/2023 17:00;Ace in the Hole;Drama;Billy Wilder;1951;111;12;8.00
16/05/2023 13:30;"Il buono; il brutto; il cattivo";Western;Sergio Leone;1966;161;12;6.50
16/05/2023 10:30;Blue Velvet;Drama;David Lynch;1986;120;12;6.50
15/05/2023 10:00;Seppuku;Action;Masaki Kobayashi;1962;133;12;7.00
14/05/2023 16:30;Citizen Kane;Drama;Orson Welles;1941;119;12;8.50
14/05/2023 13:30;The Treasure of the Sierra Madre;Adventure;John Huston;1948;126;12;6.50
14/05/2023 10:30;Rosemary's Baby;Drama;Roman Polanski;1968;137;12;7.00
13/05/2023 18:00;Out of the Past;Crime;Jacques Tourneur;1947;97;12;10.00
13/05/2023 15:00;Per qualche dollaro in più;Western;Sergio Leone;1965;132;0;6.50
13/05/2023 12:30;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb;Comedy;Stanley Kubrick;1964;95;12;8.00
13/05/2023 10:30;Modern Times;Comedy;Charles Chaplin;1936;87;0;7.50
12/05/2023 16:00;The Magdalene Sisters;Drama;Peter Mullan;2002;114;16;7.50
12/05/2023 13:00;La battaglia di Algeri;Drama;Gillo Pontecorvo;1966;121;12;7.50
12/05/2023 10:00;The Quiet Man;Comedy;John Ford;1952;129;12;7.50
11/05/2023 13:30;Giù la testa;Drama;Sergio Leone;1971;157;6;8.50
11/05/2023 10:00;"Il buono; il brutto; il cattivo";Western;Sergio Leone;1966;161;12;8.00
10/05/2023 15:30;The Thin Man;Comedy;W.S. Van Dyke;1934;91;12;7.00
10/05/2023 13:00;Out of the Past;Crime;Jacques Tourneur;1947;97;12;8.00
10/05/2023 10:00;La battaglia di Algeri;Drama;Gillo Pontecorvo;1966;121;12;8.50
09/05/2023 10:00;Dazed and Confused;Comedy;Richard Linklater;1993;102;0;6.50
08/05/2023 16:00;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb;Comedy;Stanley Kubrick;1964;95;12;8.00
08/05/2023 13:30;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb;Comedy;Stanley Kubrick;1964;95;12;6.50
08/05/2023 10:00;Giù la testa;Drama;Sergio Leone;1971;157;6;7.00
07/05/2023 18:30;The Lord of the Rings: The Two Towers;Action;Peter Jackson;2002;179;12;10.00
07/05/2023 16:00;Dazed and Confused;Comedy;Richard Linklater;1993;102;0;7.50
07/05/2023 13:30;The African Queen;Adventure;John Huston;1951;105;6;7.00
07/05/2023 10:30;The Game;Action;David Fincher;1997;129;12;6.50
06/05/2023 20:30;Modern Times;Comedy;Charles Chaplin;1936;87;0;8.50
06/05/2023 17:30;The Game;Action;David Fincher;1997;129;12;7.50
06/05/2023 13:30;Kal Ho Naa Ho;Comedy;Nikkhil Advani;2003;186;0;6.50
06/05/2023 10:30;Zulu;Drama;Cy Endfield;1964;138;0;6.50
05/05/2023 13:00;Lola rennt;Crime;Tom Tykwer;1998;81;12;6.50
05/05/2023 10:00;The Quiet Man;Comedy;John Ford;1952;129;12;6.50
04/05/2023 15:00;Per qualche dollaro in più;Western;Sergio Leone;1965;132;0;8.00
04/05/2023 13:00;Modern Times;Comedy;Charles Chaplin;1936;87;0;8.00
04/05/2023 10:00;The Game;Action;David Fincher;1997;129;12;8.50
03/05/2023 10:00;Kal Ho Naa Ho;Comedy;Nikkhil Advani;2003;186;0;8.50
02/05/2023 13:30;Rosemary's Baby;Drama;Roman Polanski;1968;137;12;7.50
02/05/2023 10:30;Boksuneun naui geot;Crime;Chan-wook Park;2002;129;16;8.50
01/05/2023 13:30;Boksuneun naui geot;Crime;Chan-wook Park;2002;129;16;7.50
01/05/2023 10:00;The Killing Fields;Biography;Roland Joffé;1984;141;12;8.00
30/04/2023 19:00;The Game;Action;David Fincher;1997;129;12;9.00
30/04/2023 16:30;The African Queen;Adventure;John Huston;1951;105;6;7.50
30/04/2023 12:30;Kal Ho Naa Ho;Comedy;Nikkhil Advani;2003;186;0;8.00
30/04/2023 10:00;Out of the Past;Crime;Jacques Tourneur;1947;97;12;7.00
29/04/2023 16:00;"Il buono; il brutto; il cattivo";Western;Sergio Leone;1966;161;12;8.50
29/04/2023 13:30;Shadow of a Doubt;Film-Noir;Alfred Hitchcock;1943;108;6;7.50
29/04/2023 10:30;True Romance;Crime;Tony Scott;1993;119;16;7.00
28/04/2023 13:30;Kal Ho Naa Ho;Comedy;Nikkhil Advani;2003;186;0;8.50
28/04/2023 10:30;Boksuneun naui geot;Crime;Chan-wook Park;2002;129;16;8.00
27/04/2023 17:00;Lola rennt;Crime;Tom Tykwer;1998;81;12;7.00
27/04/2023 13:30;"Il buono; il brutto; il cattivo";Western;Sergio Leone;1966;161;12;7.00
27/04/2023 10:00;"Il buono; il brutto; il cattivo";Western;Sergio Leone;1966;161;12;6.50
26/04/2023 13:30;Giù la testa;Drama;Sergio Leone;1971;157;6;7.00
26/04/2023 10:00;Casino;Crime;Martin Scorsese;1995;178;12;7.50
25/04/2023 10:00;Out of the Past;Crime;Jacques Tourneur;1947;97;12;8.00
24/04/2023 16:30;True Romance;Crime;Tony Scott;1993;119;16;8.50
24/04/2023 13:30;Cowboy Bebop: Tengoku no tobira;Animation;Shin'ichirô Watanabe;2001;115;0;8.00
24/04/2023 10:30;The Game;Action;David Fincher;1997;129;12;6.50
23/04/2023 17:00;Shadow of a Doubt;Film-Noir;Alfred Hitchcock;1943;108;6;8.50
23/04/2023 14:00;The Hustler;Drama;Robert Rossen;1961;134;12;6.50
23/04/2023 10:30;The Last Samurai;Action;Edward Zwick;2003;154;12;7.50
22/04/2023 20:00;Shine;Biography;Scott Hicks;1996;105;0;9.00
22/04/2023 17:00;Rosemary's Baby;Drama;Roman Polanski;1968;137;12;8.00
22/04/2023 14:00;The Game;Action;David Fincher;1997;129;12;7.00
22/04/2023 10:30;Amores perros;Drama;Alejandro G. Iñárritu;2000;154;12;8.50
21/04/2023 14:30;The African Queen;Adventure;John Huston;1951;105;6;7.00
21/04/2023 10:30;Casino;Crime;Martin Scorsese;1995;178;12;8.00
20/04/2023 13:00;Kal Ho Naa Ho;Comedy;Nikkhil Advani;2003;186;0;7.50
20/04/2023 10:00;True Romance;Crime;Tony Scott;1993;119;16;6.50
19/04/2023 10:30;The Quiet Man;Comedy;John Ford;1952;129;12;8.50
18/04/2023 10:00;The Circus;Comedy;Charles Chaplin;1928;72;12;8.00
17/04/2023 17:00;True Romance;Crime;Tony Scott;1993;119;16;8.00
17/04/2023 13:00;Kal Ho Naa Ho;Comedy;Nikkhil Advani;2003;186;0;7.00
17/04/2023 10:00;The Quiet Man;Comedy;John Ford;1952;129;12;8.00
16/04/2023 18:00;The Quiet Man;Comedy;John Ford;1952;129;12;9.00
16/04/2023 15:00;Cowboy Bebop: Tengoku no tobira;Animation;Shin'ichirô Watanabe;2001;115;0;8.00
16/04/2023 13:00;The Circus;Comedy;Charles Chaplin;1928;72;12;8.50
16/04/2023 10:00;Rosemary's Baby;Drama;Roman Polanski;1968;137;12;6.50
15/04/2023 20:00;The Quiet Man;Comedy;John Ford;1952;129;12;8.50
15/04/2023 16:30;Amores perros;Drama;Alejandro G. Iñárritu;2000;154;12;7.00
15/04/2023 14:00;Star Trek II: The Wrath of Khan;Action;Nicholas Meyer;1982;113;0;7.50
15/04/2023 10:00;Casino;Crime;Martin Scorsese;1995;178;12;7.00
14/04/2023 16:00;Shine;Biography;Scott Hicks;1996;105;0;7.00
14/04/2023 13:00;The Elephant Man;Biography;David Lynch;1980;124;12;8.50
14/04/2023 10:30;The Thin Man;Comedy;W.S. Van Dyke;1934;91;12;6.50
13/04/2023 10:00;The African Queen;Adventure;John Huston;1951;105;6;8.00
12/04/2023 14:00;Tenkû no shiro Rapyuta;Animation;Hayao Miyazaki;1986;125;0;8.50
12/04/2023 10:00;Kal Ho Naa Ho;Comedy;Nikkhil Advani;2003;186;0;8.50
11/04/2023 17:00;Ran;Action;Akira Kurosawa;1985;162;0;6.50
11/04/2023 13:30;The Last Samurai;Action;Edward Zwick;2003;154;12;8.50
11/04/2023 10:00;Saving Private Ryan;Drama;Steven Spielberg;1998;169;16;7.50
10/04/2023 18:00;Shadow of a Doubt;Film-Noir;Alfred Hitchcock;1943;108;6;9.00
10/04/2023 14:30;Boogie Nights;Drama;Paul Thomas Anderson;1997;155;16;7.50
10/04/2023 10:30;Kal Ho Naa Ho;Comedy;Nikkhil Advani;2003;186;0;7.00
09/04/2023 21:00;Ran;Action;Akira Kurosawa;1985;162;0;9.50
09/04/2023 17:00;Kal Ho Naa Ho;Comedy;Nikkhil Advani;2003;186;0;8.50
09/04/2023 14:00;Interstate 60: Episodes of the Road;Adventure;Bob Gale;2002;116;16;7.50
09/04/2023 10:30;Hera Pheri;Action;Priyadarshan;2000;156;0;8.00
08/04/2023 19:00;Interstate 60: Episodes of the Road;Adventure;Bob Gale;2002;116;16;10.00
08/04/2023 16:30;"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo; kimi ni";Animation;Hideaki Anno;1997;87;12;6.50
08/04/2023 13:00;Empire of the Sun;Action;Steven Spielberg;1987;153;0;7.00
08/04/2023 10:00;La battaglia di Algeri;Drama;Gillo Pontecorvo;1966;121;12;6.50
07/04/2023 13:30;La Strada;Drama;Federico Fellini;1954;108;12;7.00
07/04/2023 10:30;The Elephant Man;Biography;David Lynch;1980;124;12;8.50
06/04/2023 13:30;Shine;Biography;Scott Hicks;1996;105;0;7.00
06/04/2023 10:30;Interstate 60: Episodes of the Road;Adventure;Bob Gale;2002;116;16;8.50
05/04/2023 14:30;Kal Ho Naa Ho;Comedy;Nikkhil Advani;2003;186;0;6.50
05/04/2023 12:30;"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo; kimi ni";Animation;Hideaki Anno;1997;87;12;7.00
05/04/2023 10:00;King Kong;Adventure;Merian C. Cooper;1933;100;12;7.00
04/04/2023 10:00;A Hard Day's Night;Comedy;Richard Lester;1964;87;0;8.00
03/04/2023 16:00;The Last Samurai;Action;Edward Zwick;2003;154;12;7.50
03/04/2023 13:30;King Kong;Adventure;Merian C. Cooper;1933;100;12;8.50
03/04/2023 10:30;L.A. Confidential;Crime;Curtis Hanson;1997;138;12;8.00
02/04/2023 16:00;Shadow of a Doubt;Film-Noir;Alfred Hitchcock;1943;108;6;8.00
02/04/2023 13:00;La battaglia di Algeri;Drama;Gillo Pontecorvo;1966;121;12;8.00
02/04/2023 10:30;Deliverance;Adventure;John Boorman;1972;109;0;7.00
01/04/2023 19:30;King Kong;Adventure;Merian C. Cooper;1933;100;12;10.00
01/04/2023 16:00;Empire of the Sun;Action;Steven Spielberg;1987;153;0;7.50
01/04/2023 13:30;King Kong;Adventure;Merian C. Cooper;1933;100;12;8.50
01/04/2023 10:30;Planet of the Apes;Adventure;Franklin J. Schaffner;1968;112;0;6.50
31/03/2023 17:00;Star Trek II: The Wrath of Khan;Action;Nicholas Meyer;1982;113;0;6.50
31/03/2023 14:30;Shadow of a Doubt;Film-Noir;Alfred Hitchcock;1943;108;6;7.50
31/03/2023 10:30;Saving Private Ryan;Drama;Steven Spielberg;1998;169;16;6.50
30/03/2023 13:30;Mystic River;Crime;Clint Eastwood;2003;138;12;7.00
30/03/2023 10:30;The Elephant Man;Biography;David Lynch;1980;124;12;7.00
